target,block,variant,repetition,sample_index,milliseconds
java,3,buffering-proxy-auto-detection,1,12,16.599999994039536
java,3,buffering-proxy-auto-detection,1,13,18.099999994039536
java,3,buffering-proxy-auto-detection,1,14,13.699999988079071
java,3,buffering-proxy-auto-detection,1,15,13.900000005960464
java,3,buffering-proxy-auto-detection,1,16,14
java,3,buffering-proxy-auto-detection,1,17,16.80000001192093
java,3,buffering-proxy-auto-detection,1,18,20.299999982118607
java,3,buffering-proxy-auto-detection,1,19,23.80000001192093
java,3,buffering-proxy-auto-detection,1,20,19.30000001192093
java,3,buffering-proxy-auto-detection,1,21,17.69999998807907
java,3,buffering-proxy-auto-detection,1,22,16.30000001192093
java,3,buffering-proxy-auto-detection,1,23,17.69999998807907
java,3,buffering-proxy-auto-detection,1,24,14.599999994039536
java,3,buffering-proxy-auto-detection,1,25,14.599999994039536
java,3,buffering-proxy-auto-detection,1,26,14.800000011920929
java,3,buffering-proxy-auto-detection,1,27,14.699999988079071
java,3,buffering-proxy-auto-detection,1,28,15.300000011920929
java,3,buffering-proxy-auto-detection,1,29,15.900000005960464
java,3,buffering-proxy-auto-detection,1,30,14.599999994039536
java,3,buffering-proxy-auto-detection,1,31,14.400000005960464
java,3,buffering-proxy-auto-detection,1,32,14.099999994039536
java,3,buffering-proxy-auto-detection,1,33,14.900000005960464
java,3,buffering-proxy-auto-detection,1,34,13.199999988079071
java,3,buffering-proxy-auto-detection,1,35,14.400000005960464
java,3,buffering-proxy-auto-detection,1,36,14.800000011920929
java,3,buffering-proxy-auto-detection,1,37,14.099999994039536
java,3,buffering-proxy-auto-detection,1,38,18.69999998807907
java,3,buffering-proxy-auto-detection,1,39,17
java,3,buffering-proxy-auto-detection,1,40,18.400000005960464
java,3,buffering-proxy-auto-detection,1,41,16
java,3,buffering-proxy-auto-detection,1,42,14.599999994039536
java,3,buffering-proxy-auto-detection,1,43,14.700000017881393
java,3,buffering-proxy-auto-detection,1,44,14.399999976158142
java,3,buffering-proxy-auto-detection,1,45,14.800000011920929
java,3,buffering-proxy-auto-detection,1,46,22.30000001192093
java,3,buffering-proxy-auto-detection,1,47,20
java,3,buffering-proxy-auto-detection,1,48,16.099999994039536
java,3,buffering-proxy-auto-detection,1,49,14.900000005960464
java,3,buffering-proxy-auto-detection,1,50,15.699999988079071
java,3,buffering-proxy-auto-detection,1,51,14.099999994039536
java,3,buffering-proxy-auto-detection,1,52,15
java,3,buffering-proxy-auto-detection,1,53,15.300000011920929
java,3,buffering-proxy-auto-detection,1,54,14.599999994039536
java,3,buffering-proxy-auto-detection,1,55,15.099999994039536
java,3,buffering-proxy-auto-detection,1,56,13.599999994039536
java,3,buffering-proxy-auto-detection,1,57,14.400000005960464
java,3,buffering-proxy-auto-detection,1,58,15.900000005960464
java,3,buffering-proxy-auto-detection,1,59,16.099999994039536
java,3,buffering-proxy-auto-detection,1,60,14.300000011920929
java,3,buffering-proxy-auto-detection,1,61,20.19999998807907
java,3,buffering-proxy-auto-detection,1,62,15.599999994039536
java,3,buffering-proxy-auto-detection,1,63,17.30000001192093
java,3,buffering-proxy-auto-detection,1,64,18.099999994039536
java,3,buffering-proxy-auto-detection,1,65,15.400000005960464
java,3,buffering-proxy-auto-detection,1,66,14.300000011920929
java,3,buffering-proxy-auto-detection,1,67,14.099999994039536
java,3,buffering-proxy-auto-detection,1,68,15.799999982118607
java,3,buffering-proxy-auto-detection,1,69,15.300000011920929
java,3,buffering-proxy-auto-detection,1,70,19
java,3,buffering-proxy-auto-detection,1,71,18.69999998807907
java,3,buffering-proxy-auto-detection,1,72,20.100000023841858
java,3,buffering-proxy-auto-detection,1,73,14.199999988079071
java,3,buffering-proxy-auto-detection,1,74,16.69999998807907
java,3,buffering-proxy-auto-detection,1,75,16.200000017881393
java,3,buffering-proxy-auto-detection,1,76,14.799999982118607
java,3,buffering-proxy-auto-detection,1,77,14.100000023841858
java,3,buffering-proxy-auto-detection,1,78,14.5
java,3,buffering-proxy-auto-detection,1,79,13.699999988079071
java,3,buffering-proxy-auto-detection,1,80,13.699999988079071
java,3,buffering-proxy-auto-detection,1,81,16.900000005960464
java,3,buffering-proxy-auto-detection,1,82,14.599999994039536
java,3,buffering-proxy-auto-detection,1,83,17.80000001192093
java,3,buffering-proxy-auto-detection,1,84,19.599999994039536
java,3,buffering-proxy-auto-detection,1,85,15.400000005960464
java,3,buffering-proxy-auto-detection,1,86,16.400000005960464
java,3,buffering-proxy-auto-detection,1,87,20.19999998807907
java,3,buffering-proxy-auto-detection,1,88,19.099999994039536
java,3,buffering-proxy-auto-detection,1,89,18.900000005960464
java,3,buffering-proxy-auto-detection,1,90,18.200000017881393
java,3,buffering-proxy-auto-detection,1,91,15.199999988079071
java,3,buffering-proxy-auto-detection,1,92,15.699999988079071
java,3,buffering-proxy-auto-detection,1,93,13.800000011920929
java,3,buffering-proxy-auto-detection,1,94,14.300000011920929
java,3,buffering-proxy-auto-detection,1,95,14.799999982118607
java,3,buffering-proxy-auto-detection,1,96,13
java,3,buffering-proxy-auto-detection,1,97,13.400000005960464
java,3,buffering-proxy-auto-detection,1,98,16.69999998807907
java,3,buffering-proxy-auto-detection,1,99,13.700000017881393
java,3,buffering-proxy-auto-detection,1,100,14.400000005960464
java,3,long-polling,2,1,18
java,3,long-polling,2,2,14.400000005960464
java,3,long-polling,2,3,14.899999976158142
java,3,long-polling,2,4,14.700000017881393
java,3,long-polling,2,5,15.5
java,3,long-polling,2,6,16.299999982118607
java,3,long-polling,2,7,15.400000005960464
java,3,long-polling,2,8,18.400000005960464
java,3,long-polling,2,9,14.699999988079071
java,3,long-polling,2,10,19.30000001192093
java,3,long-polling,2,11,14.800000011920929
java,3,long-polling,2,12,18
java,3,long-polling,2,13,13.699999988079071
java,3,long-polling,2,14,18.19999998807907
java,3,long-polling,2,15,15.900000005960464
java,3,long-polling,2,16,14.800000011920929
java,3,long-polling,2,17,19.900000005960464
java,3,long-polling,2,18,17.69999998807907
java,3,long-polling,2,19,18.099999994039536
java,3,long-polling,2,20,12.800000011920929
java,3,long-polling,2,21,18.299999982118607
java,3,long-polling,2,22,15.100000023841858
java,3,long-polling,2,23,14.899999976158142
java,3,long-polling,2,24,16.900000005960464
java,3,long-polling,2,25,17.80000001192093
java,3,long-polling,2,26,14.699999988079071
java,3,long-polling,2,27,13.800000011920929
java,3,long-polling,2,28,16.099999994039536
java,3,long-polling,2,29,15.900000005960464
java,3,long-polling,2,30,17.400000005960464
java,3,long-polling,2,31,22.69999998807907
java,3,long-polling,2,32,16.69999998807907
java,3,long-polling,2,33,19.5
java,3,long-polling,2,34,15.5
java,3,long-polling,2,35,18.200000017881393
java,3,long-polling,2,36,15
java,3,long-polling,2,37,19.69999998807907
java,3,long-polling,2,38,16.5
java,3,long-polling,2,39,19.80000001192093
java,3,long-polling,2,40,20.099999994039536
java,3,long-polling,2,41,16.80000001192093
java,3,long-polling,2,42,18.69999998807907
java,3,long-polling,2,43,16.900000005960464
java,3,long-polling,2,44,15
java,3,long-polling,2,45,16.099999994039536
java,3,long-polling,2,46,16.100000023841858
java,3,long-polling,2,47,15.399999976158142
java,3,long-polling,2,48,19.600000023841858
java,3,long-polling,2,49,18
java,3,long-polling,2,50,18.5
java,3,long-polling,2,51,14.599999994039536
java,3,long-polling,2,52,15.099999994039536
java,3,long-polling,2,53,14.599999994039536
java,3,long-polling,2,54,14.5
java,3,long-polling,2,55,14.800000011920929
java,3,long-polling,2,56,16
java,3,long-polling,2,57,19.900000005960464
java,3,long-polling,2,58,18.19999998807907
java,3,long-polling,2,59,17.599999994039536
java,3,long-polling,2,60,15.700000017881393
java,3,long-polling,2,61,14.699999988079071
java,3,long-polling,2,62,14.300000011920929
java,3,long-polling,2,63,14.799999982118607
java,3,long-polling,2,64,14.900000005960464
java,3,long-polling,2,65,18.099999994039536
java,3,long-polling,2,66,13.5
java,3,long-polling,2,67,13.200000017881393
java,3,long-polling,2,68,14.299999982118607
java,3,long-polling,2,69,13.599999994039536
java,3,long-polling,2,70,15.100000023841858
java,3,long-polling,2,71,14.899999976158142
java,3,long-polling,2,72,16.400000005960464
java,3,long-polling,2,73,16.599999994039536
java,3,long-polling,2,74,16.30000001192093
java,3,long-polling,2,75,15.300000011920929
java,3,long-polling,2,76,16.599999994039536
java,3,long-polling,2,77,15.799999982118607
java,3,long-polling,2,78,14.100000023841858
java,3,long-polling,2,79,15.599999994039536
java,3,long-polling,2,80,15.299999982118607
java,3,long-polling,2,81,17.900000005960464
java,3,long-polling,2,82,16.5
java,3,long-polling,2,83,17.200000017881393
java,3,long-polling,2,84,13.899999976158142
java,3,long-polling,2,85,15.300000011920929
java,3,long-polling,2,86,15.400000005960464
java,3,long-polling,2,87,19.400000005960464
java,3,long-polling,2,88,16.799999982118607
java,3,long-polling,2,89,13.800000011920929
java,3,long-polling,2,90,17.900000005960464
java,3,long-polling,2,91,17.099999994039536
java,3,long-polling,2,92,15.299999982118607
java,3,long-polling,2,93,15.800000011920929
java,3,long-polling,2,94,15.800000011920929
java,3,long-polling,2,95,14.599999994039536
java,3,long-polling,2,96,20
java,3,long-polling,2,97,19.299999982118607
java,3,long-polling,2,98,17.100000023841858
java,3,long-polling,2,99,13.899999976158142
java,3,long-polling,2,100,15.5
java,3,streaming,2,1,11.800000011920929
java,3,streaming,2,2,12.800000011920929
java,3,streaming,2,3,8.299999982118607
java,3,streaming,2,4,11.599999994039536
java,3,streaming,2,5,11.900000005960464
java,3,streaming,2,6,8.599999994039536
java,3,streaming,2,7,11.900000005960464
java,3,streaming,2,8,11.300000011920929
java,3,streaming,2,9,14.799999982118607
java,3,streaming,2,10,13
java,3,streaming,2,11,16.900000005960464
java,3,streaming,2,12,9.599999994039536
java,3,streaming,2,13,15
java,3,streaming,2,14,12.900000005960464
java,3,streaming,2,15,11.700000017881393
java,3,streaming,2,16,11.299999982118607
java,3,streaming,2,17,10.800000011920929
java,3,streaming,2,18,12.599999994039536
java,3,streaming,2,19,13.599999994039536
java,3,streaming,2,20,11.200000017881393
java,3,streaming,2,21,15.900000005960464
java,3,streaming,2,22,16.19999998807907
java,3,streaming,2,23,15.800000011920929
java,3,streaming,2,24,14.199999988079071
java,3,streaming,2,25,14.5
java,3,streaming,2,26,14.199999988079071
java,3,streaming,2,27,11.400000005960464
java,3,streaming,2,28,15.200000017881393
java,3,streaming,2,29,12.299999982118607
java,3,streaming,2,30,13.900000005960464
java,3,streaming,2,31,10.099999994039536
java,3,streaming,2,32,8.700000017881393
java,3,streaming,2,33,9.5
java,3,streaming,2,34,10.899999976158142
java,3,streaming,2,35,11.400000005960464
java,3,streaming,2,36,9.599999994039536
java,3,streaming,2,37,9.200000017881393
java,3,streaming,2,38,10.099999994039536
java,3,streaming,2,39,9.800000011920929
java,3,streaming,2,40,9.5
java,3,streaming,2,41,9.799999982118607
java,3,streaming,2,42,11.099999994039536
java,3,streaming,2,43,10.600000023841858
java,3,streaming,2,44,15.299999982118607
java,3,streaming,2,45,12.5
java,3,streaming,2,46,13.400000005960464
java,3,streaming,2,47,17.30000001192093
java,3,streaming,2,48,8.799999982118607
java,3,streaming,2,49,11.099999994039536
java,3,streaming,2,50,10.700000017881393
java,3,streaming,2,51,12.299999982118607
java,3,streaming,2,52,15.900000005960464
java,3,streaming,2,53,14.5
java,3,streaming,2,54,15.5
java,3,streaming,2,55,15.300000011920929
java,3,streaming,2,56,10
java,3,streaming,2,57,13.799999982118607
java,3,streaming,2,58,13.200000017881393
java,3,streaming,2,59,13.599999994039536
java,3,streaming,2,60,12.599999994039536
java,3,streaming,2,61,9.900000005960464
java,3,streaming,2,62,10.099999994039536
java,3,streaming,2,63,8.800000011920929
java,3,streaming,2,64,11.5
java,3,streaming,2,65,12
java,3,streaming,2,66,10.799999982118607
java,3,streaming,2,67,13.700000017881393
java,3,streaming,2,68,14.699999988079071
java,3,streaming,2,69,9.700000017881393
java,3,streaming,2,70,11.799999982118607
java,3,streaming,2,71,11.099999994039536
java,3,streaming,2,72,14.600000023841858
java,3,streaming,2,73,13.199999988079071
java,3,streaming,2,74,12.099999994039536
java,3,streaming,2,75,12.800000011920929
java,3,streaming,2,76,12.799999982118607
java,3,streaming,2,77,8.900000005960464
java,3,streaming,2,78,9.200000017881393
java,3,streaming,2,79,11.299999982118607
java,3,streaming,2,80,14.300000011920929
java,3,streaming,2,81,9.099999994039536
java,3,streaming,2,82,12.599999994039536
java,3,streaming,2,83,14.099999994039536
java,3,streaming,2,84,13.800000011920929
java,3,streaming,2,85,11.900000005960464
java,3,streaming,2,86,12.199999988079071
java,3,streaming,2,87,11.300000011920929
java,3,streaming,2,88,11.299999982118607
java,3,streaming,2,89,10.700000017881393
java,3,streaming,2,90,10.699999988079071
java,3,streaming,2,91,9.599999994039536
java,3,streaming,2,92,9.800000011920929
java,3,streaming,2,93,9.900000005960464
java,3,streaming,2,94,8.5
java,3,streaming,2,95,8.299999982118607
java,3,streaming,2,96,8.700000017881393
java,3,streaming,2,97,9.299999982118607
java,3,streaming,2,98,8.300000011920929
java,3,streaming,2,99,9.699999988079071
java,3,streaming,2,100,11.5
java,3,buffering-proxy-auto-detection,2,1,24.099999994039536
java,3,buffering-proxy-auto-detection,2,2,19.19999998807907
java,3,buffering-proxy-auto-detection,2,3,22.5
java,3,buffering-proxy-auto-detection,2,4,18.600000023841858
java,3,buffering-proxy-auto-detection,2,5,18.799999982118607
java,3,buffering-proxy-auto-detection,2,6,17
java,3,buffering-proxy-auto-detection,2,7,13.900000005960464
java,3,buffering-proxy-auto-detection,2,8,16.5
java,3,buffering-proxy-auto-detection,2,9,21.599999994039536
java,3,buffering-proxy-auto-detection,2,10,15.300000011920929
java,3,buffering-proxy-auto-detection,2,11,14.299999982118607
java,3,buffering-proxy-auto-detection,2,12,15.800000011920929
java,3,buffering-proxy-auto-detection,2,13,15.800000011920929
java,3,buffering-proxy-auto-detection,2,14,14.399999976158142
java,3,buffering-proxy-auto-detection,2,15,14.400000005960464
java,3,buffering-proxy-auto-detection,2,16,14.300000011920929
java,3,buffering-proxy-auto-detection,2,17,13.900000005960464
java,3,buffering-proxy-auto-detection,2,18,13.5
java,3,buffering-proxy-auto-detection,2,19,18.5
java,3,buffering-proxy-auto-detection,2,20,14.399999976158142
java,3,buffering-proxy-auto-detection,2,21,15.400000005960464
java,3,buffering-proxy-auto-detection,2,22,15
java,3,buffering-proxy-auto-detection,2,23,19.700000017881393
java,3,buffering-proxy-auto-detection,2,24,14.299999982118607
java,3,buffering-proxy-auto-detection,2,25,17.099999994039536
java,3,buffering-proxy-auto-detection,2,26,13.5
java,3,buffering-proxy-auto-detection,2,27,15.100000023841858
java,3,buffering-proxy-auto-detection,2,28,17.799999982118607
java,3,buffering-proxy-auto-detection,2,29,19.900000005960464
java,3,buffering-proxy-auto-detection,2,30,18.900000005960464
java,3,buffering-proxy-auto-detection,2,31,18.5
java,3,buffering-proxy-auto-detection,2,32,15.5
java,3,buffering-proxy-auto-detection,2,33,18
java,3,buffering-proxy-auto-detection,2,34,14.199999988079071
java,3,buffering-proxy-auto-detection,2,35,16.5
java,3,buffering-proxy-auto-detection,2,36,17.80000001192093
java,3,buffering-proxy-auto-detection,2,37,14.199999988079071
java,3,buffering-proxy-auto-detection,2,38,13.700000017881393
java,3,buffering-proxy-auto-detection,2,39,15.399999976158142
java,3,buffering-proxy-auto-detection,2,40,13.400000005960464
java,3,buffering-proxy-auto-detection,2,41,15.200000017881393
java,3,buffering-proxy-auto-detection,2,42,13.599999994039536
java,3,buffering-proxy-auto-detection,2,43,18.400000005960464
java,3,buffering-proxy-auto-detection,2,44,14.199999988079071
java,3,buffering-proxy-auto-detection,2,45,15.300000011920929
java,3,buffering-proxy-auto-detection,2,46,14.799999982118607
java,3,buffering-proxy-auto-detection,2,47,13.300000011920929
java,3,buffering-proxy-auto-detection,2,48,14.699999988079071
java,3,buffering-proxy-auto-detection,2,49,13.800000011920929
java,3,buffering-proxy-auto-detection,2,50,13.900000005960464
java,3,buffering-proxy-auto-detection,2,51,14.699999988079071
java,3,buffering-proxy-auto-detection,2,52,15
java,3,buffering-proxy-auto-detection,2,53,14.700000017881393
java,3,buffering-proxy-auto-detection,2,54,13.799999982118607
java,3,buffering-proxy-auto-detection,2,55,13.400000005960464
java,3,buffering-proxy-auto-detection,2,56,13.800000011920929
java,3,buffering-proxy-auto-detection,2,57,16.899999976158142
java,3,buffering-proxy-auto-detection,2,58,18
java,3,buffering-proxy-auto-detection,2,59,15.900000005960464
java,3,buffering-proxy-auto-detection,2,60,16.400000005960464
java,3,buffering-proxy-auto-detection,2,61,21.69999998807907
java,3,buffering-proxy-auto-detection,2,62,18.600000023841858
java,3,buffering-proxy-auto-detection,2,63,21.099999994039536
java,3,buffering-proxy-auto-detection,2,64,17.299999982118607
java,3,buffering-proxy-auto-detection,2,65,17
java,3,buffering-proxy-auto-detection,2,66,17.100000023841858
java,3,buffering-proxy-auto-detection,2,67,13.399999976158142
java,3,buffering-proxy-auto-detection,2,68,13.200000017881393
java,3,buffering-proxy-auto-detection,2,69,13.299999982118607
java,3,buffering-proxy-auto-detection,2,70,15.100000023841858
java,3,buffering-proxy-auto-detection,2,71,15.399999976158142
java,3,buffering-proxy-auto-detection,2,72,14.200000017881393
java,3,buffering-proxy-auto-detection,2,73,14.5
java,3,buffering-proxy-auto-detection,2,74,13.299999982118607
java,3,buffering-proxy-auto-detection,2,75,12.800000011920929
java,3,buffering-proxy-auto-detection,2,76,15.300000011920929
java,3,buffering-proxy-auto-detection,2,77,19.399999976158142
java,3,buffering-proxy-auto-detection,2,78,20.700000017881393
java,3,buffering-proxy-auto-detection,2,79,17.69999998807907
java,3,buffering-proxy-auto-detection,2,80,15.099999994039536
java,3,buffering-proxy-auto-detection,2,81,14.600000023841858
java,3,buffering-proxy-auto-detection,2,82,14.699999988079071
java,3,buffering-proxy-auto-detection,2,83,14.900000005960464
java,3,buffering-proxy-auto-detection,2,84,14.800000011920929
java,3,buffering-proxy-auto-detection,2,85,14.199999988079071
java,3,buffering-proxy-auto-detection,2,86,14.199999988079071
java,3,buffering-proxy-auto-detection,2,87,16.100000023841858
java,3,buffering-proxy-auto-detection,2,88,15
java,3,buffering-proxy-auto-detection,2,89,14.699999988079071
java,3,buffering-proxy-auto-detection,2,90,14.699999988079071
java,3,buffering-proxy-auto-detection,2,91,18.200000017881393
java,3,buffering-proxy-auto-detection,2,92,13.799999982118607
java,3,buffering-proxy-auto-detection,2,93,14
java,3,buffering-proxy-auto-detection,2,94,15.900000005960464
java,3,buffering-proxy-auto-detection,2,95,15.599999994039536
java,3,buffering-proxy-auto-detection,2,96,16
java,3,buffering-proxy-auto-detection,2,97,18.100000023841858
java,3,buffering-proxy-auto-detection,2,98,17.399999976158142
java,3,buffering-proxy-auto-detection,2,99,19.200000017881393
java,3,buffering-proxy-auto-detection,2,100,17.19999998807907
java,3,long-polling,3,1,15.799999982118607
java,3,long-polling,3,2,14.900000005960464
java,3,long-polling,3,3,19.099999994039536
java,3,long-polling,3,4,18.600000023841858
java,3,long-polling,3,5,17.399999976158142
java,3,long-polling,3,6,16.100000023841858
java,3,long-polling,3,7,15.299999982118607
java,3,long-polling,3,8,16.200000017881393
java,3,long-polling,3,9,14.199999988079071
java,3,long-polling,3,10,13.900000005960464
java,3,long-polling,3,11,17.099999994039536
java,3,long-polling,3,12,16.900000005960464
java,3,long-polling,3,13,16.69999998807907
java,3,long-polling,3,14,13.599999994039536
java,3,long-polling,3,15,14.400000005960464
java,3,long-polling,3,16,16.099999994039536
java,3,long-polling,3,17,16.80000001192093
java,3,long-polling,3,18,13.5
java,3,long-polling,3,19,21.400000005960464
java,3,long-polling,3,20,19
java,3,long-polling,3,21,18.19999998807907
java,3,long-polling,3,22,13.599999994039536
java,3,long-polling,3,23,14.600000023841858
java,3,long-polling,3,24,15
java,3,long-polling,3,25,15.5
java,3,long-polling,3,26,19.599999994039536
java,3,long-polling,3,27,15.199999988079071
java,3,long-polling,3,28,20.700000017881393
java,3,long-polling,3,29,15.899999976158142
java,3,long-polling,3,30,13.400000005960464
java,3,long-polling,3,31,15.300000011920929
java,3,long-polling,3,32,15.099999994039536
java,3,long-polling,3,33,17.900000005960464
java,3,long-polling,3,34,15.900000005960464
java,3,long-polling,3,35,17.69999998807907
java,3,long-polling,3,36,18.30000001192093
java,3,long-polling,3,37,14.299999982118607
java,3,long-polling,3,38,18.30000001192093
java,3,long-polling,3,39,15.199999988079071
java,3,long-polling,3,40,15.400000005960464
java,3,long-polling,3,41,16.400000005960464
java,3,long-polling,3,42,16.69999998807907
java,3,long-polling,3,43,20.80000001192093
java,3,long-polling,3,44,19.5
java,3,long-polling,3,45,16.19999998807907
java,3,long-polling,3,46,15
java,3,long-polling,3,47,14.400000005960464
java,3,long-polling,3,48,15.5
java,3,long-polling,3,49,17.099999994039536
java,3,long-polling,3,50,16.700000017881393
java,3,long-polling,3,51,17.299999982118607
java,3,long-polling,3,52,15.900000005960464
java,3,long-polling,3,53,14
java,3,long-polling,3,54,18
java,3,long-polling,3,55,16.900000005960464
java,3,long-polling,3,56,18.599999994039536
java,3,long-polling,3,57,15.599999994039536
java,3,long-polling,3,58,15.100000023841858
java,3,long-polling,3,59,16.899999976158142
java,3,long-polling,3,60,15.100000023841858
java,3,long-polling,3,61,19.299999982118607
java,3,long-polling,3,62,15.700000017881393
java,3,long-polling,3,63,17.599999994039536
java,3,long-polling,3,64,14
java,3,long-polling,3,65,17.299999982118607
java,3,long-polling,3,66,16.200000017881393
java,3,long-polling,3,67,13.799999982118607
java,3,long-polling,3,68,14.300000011920929
java,3,long-polling,3,69,15.5
java,3,long-polling,3,70,14.300000011920929
java,3,long-polling,3,71,16.19999998807907
java,3,long-polling,3,72,13.699999988079071
java,3,long-polling,3,73,17.80000001192093
java,3,long-polling,3,74,14.800000011920929
java,3,long-polling,3,75,18.799999982118607
java,3,long-polling,3,76,16.30000001192093
java,3,long-polling,3,77,17.900000005960464
java,3,long-polling,3,78,17.5
java,3,long-polling,3,79,16
java,3,long-polling,3,80,15.799999982118607
java,3,long-polling,3,81,14.099999994039536
java,3,long-polling,3,82,13.200000017881393
java,3,long-polling,3,83,13.699999988079071
java,3,long-polling,3,84,15.100000023841858
java,3,long-polling,3,85,12.299999982118607
java,3,long-polling,3,86,14.700000017881393
java,3,long-polling,3,87,17
java,3,long-polling,3,88,17.899999976158142
java,3,long-polling,3,89,16.900000005960464
java,3,long-polling,3,90,13.200000017881393
java,3,long-polling,3,91,15.899999976158142
java,3,long-polling,3,92,14.400000005960464
java,3,long-polling,3,93,18.099999994039536
java,3,long-polling,3,94,17.400000005960464
java,3,long-polling,3,95,13.099999994039536
java,3,long-polling,3,96,13.400000005960464
java,3,long-polling,3,97,15.200000017881393
java,3,long-polling,3,98,15.899999976158142
java,3,long-polling,3,99,17.600000023841858
java,3,long-polling,3,100,13.399999976158142
java,3,streaming,3,1,13.299999982118607
java,3,streaming,3,2,10.5
java,3,streaming,3,3,10.300000011920929
java,3,streaming,3,4,8.400000005960464
java,3,streaming,3,5,8.599999994039536
java,3,streaming,3,6,8.5
java,3,streaming,3,7,9.400000005960464
java,3,streaming,3,8,10.099999994039536
java,3,streaming,3,9,13.400000005960464
java,3,streaming,3,10,12.900000005960464
java,3,streaming,3,11,13.699999988079071
java,3,streaming,3,12,12.800000011920929
java,3,streaming,3,13,12.800000011920929
java,3,streaming,3,14,11.099999994039536
java,3,streaming,3,15,13.199999988079071
java,3,streaming,3,16,10.800000011920929
java,3,streaming,3,17,12.900000005960464
java,3,streaming,3,18,10.099999994039536
java,3,streaming,3,19,9.599999994039536
java,3,streaming,3,20,9.5
java,3,streaming,3,21,12.400000005960464
java,3,streaming,3,22,9.200000017881393
java,3,streaming,3,23,11.299999982118607
java,3,streaming,3,24,10.200000017881393
java,3,streaming,3,25,11.5
java,3,streaming,3,26,13.599999994039536
java,3,streaming,3,27,11.699999988079071
java,3,streaming,3,28,10.400000005960464
java,3,streaming,3,29,9.900000005960464
java,3,streaming,3,30,15.299999982118607
java,3,streaming,3,31,14.200000017881393
java,3,streaming,3,32,13.299999982118607
java,3,streaming,3,33,12.700000017881393
java,3,streaming,3,34,12
java,3,streaming,3,35,10.299999982118607
java,3,streaming,3,36,11.700000017881393
java,3,streaming,3,37,10.5
java,3,streaming,3,38,10.799999982118607
java,3,streaming,3,39,10.100000023841858
java,3,streaming,3,40,13.199999988079071
java,3,streaming,3,41,12.099999994039536
java,3,streaming,3,42,13.099999994039536
java,3,streaming,3,43,12.600000023841858
java,3,streaming,3,44,10.199999988079071
java,3,streaming,3,45,10
java,3,streaming,3,46,10.099999994039536
java,3,streaming,3,47,11
java,3,streaming,3,48,11
java,3,streaming,3,49,11.5
java,3,streaming,3,50,12.600000023841858
java,3,streaming,3,51,11.5
java,3,streaming,3,52,11.5
java,3,streaming,3,53,11
java,3,streaming,3,54,14.299999982118607
java,3,streaming,3,55,9.300000011920929
java,3,streaming,3,56,11.099999994039536
java,3,streaming,3,57,10.400000005960464
java,3,streaming,3,58,11.900000005960464
java,3,streaming,3,59,8.5
java,3,streaming,3,60,10.099999994039536
java,3,streaming,3,61,9.900000005960464
java,3,streaming,3,62,10.299999982118607
java,3,streaming,3,63,12.200000017881393
java,3,streaming,3,64,8.099999994039536
java,3,streaming,3,65,9.799999982118607
java,3,streaming,3,66,12.400000005960464
java,3,streaming,3,67,10.5
java,3,streaming,3,68,13.300000011920929
java,3,streaming,3,69,13.299999982118607
java,3,streaming,3,70,14.800000011920929
java,3,streaming,3,71,15.800000011920929
java,3,streaming,3,72,13.299999982118607
java,3,streaming,3,73,8.800000011920929
java,3,streaming,3,74,12.400000005960464
java,3,streaming,3,75,7.0999999940395355
java,3,streaming,3,76,9.099999994039536
java,3,streaming,3,77,8.800000011920929
java,3,streaming,3,78,10.5
java,3,streaming,3,79,10.199999988079071
java,3,streaming,3,80,11.199999988079071
java,3,streaming,3,81,9.300000011920929
java,3,streaming,3,82,9.800000011920929
java,3,streaming,3,83,11.699999988079071
java,3,streaming,3,84,10.5
java,3,streaming,3,85,9.900000005960464
java,3,streaming,3,86,9.799999982118607
java,3,streaming,3,87,10.600000023841858
java,3,streaming,3,88,13.799999982118607
java,3,streaming,3,89,11.599999994039536
java,3,streaming,3,90,8.800000011920929
java,3,streaming,3,91,16.19999998807907
java,3,streaming,3,92,10.600000023841858
java,3,streaming,3,93,13.799999982118607
java,3,streaming,3,94,13.200000017881393
java,3,streaming,3,95,11.299999982118607
java,3,streaming,3,96,9.800000011920929
java,3,streaming,3,97,9.299999982118607
java,3,streaming,3,98,10.400000005960464
java,3,streaming,3,99,12.700000017881393
java,3,streaming,3,100,14.699999988079071
java,3,buffering-proxy-auto-detection,3,1,22.399999976158142
java,3,buffering-proxy-auto-detection,3,2,20.100000023841858
java,3,buffering-proxy-auto-detection,3,3,19.399999976158142
java,3,buffering-proxy-auto-detection,3,4,16.600000023841858
java,3,buffering-proxy-auto-detection,3,5,15.899999976158142
java,3,buffering-proxy-auto-detection,3,6,17.5
java,3,buffering-proxy-auto-detection,3,7,21
java,3,buffering-proxy-auto-detection,3,8,21.400000005960464
java,3,buffering-proxy-auto-detection,3,9,17.80000001192093
java,3,buffering-proxy-auto-detection,3,10,16.69999998807907
java,3,buffering-proxy-auto-detection,3,11,19.30000001192093
java,3,buffering-proxy-auto-detection,3,12,16.900000005960464
java,3,buffering-proxy-auto-detection,3,13,14.399999976158142
java,3,buffering-proxy-auto-detection,3,14,14
java,3,buffering-proxy-auto-detection,3,15,14.300000011920929
java,3,buffering-proxy-auto-detection,3,16,19
java,3,buffering-proxy-auto-detection,3,17,14.900000005960464
java,3,buffering-proxy-auto-detection,3,18,15
